"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"43.0","27.0","0.007473389062500002","4.2916667586376445e-6","541724.7158910505","515551.12","515551.12","935418.0170086423","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"44.0","27.0","0.007473389062500002","4.3253777223438916e-6","541724.7158910505","515551.12","515551.12","934203.2838113414","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"45.0","28.0","0.007473389062500002","4.670222603628309e-6","541724.7158910505","515551.12","515551.12","933217.284808103","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"46.0","29.0","0.006726050156250002","4.147683226137838e-6","541724.7158910505","515551.12","515551.12","932245.9277483673","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"47.0","29.0","0.006726050156250002","4.634542915989544e-6","541724.7158910505","515551.12","515551.12","931313.012068094","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"48.0","30.0","0.006726050156250002","4.533392375152991e-6","541724.7158910505","515551.12","515551.12","930604.6935991182","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"49.0","31.0","0.006726050156250002","4.638330952282515e-6","541724.7158910505","515551.12","515551.12","929873.5901777546","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"50.0","31.0","0.006726050156250002","4.540800536854657e-6","541724.7158910505","515551.12","515551.12","929311.0792404423","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"51.0","32.0","0.006053445140625002","4.1451923975258075e-6","541724.7158910505","515551.12","515551.12","928673.2217360642","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"52.0","33.0","0.006053445140625002","4.140357643362606e-6","541724.7158910505","515551.12","515551.12","928069.2979685854","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"53.0","33.0","0.006053445140625002","4.368664039030513e-6","541724.7158910505","515551.12","515551.12","927568.1390666652","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"54.0","34.0","0.006053445140625002","4.385831997228011e-6","541724.7158910505","515551.12","515551.12","927116.9962018118","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"55.0","35.0","0.006053445140625002","4.366408605437144e-6","541724.7158910505","515551.12","515551.12","926620.7385399118","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"56.0","35.0","0.005448100626562502","3.983753710593112e-6","541724.7158910505","515551.12","515551.12","926151.4211001608","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"57.0","36.0","0.005448100626562502","4.003606595166147e-6","541724.7158910505","515551.12","515551.12","925641.9941725846","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"58.0","37.0","0.005448100626562502","4.1329924802551135e-6","541724.7158910505","515551.12","515551.12","925210.4048008118","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"59.0","37.0","0.005448100626562502","3.983371655208694e-6","541724.7158910505","515551.12","515551.12","924828.0777945191","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"60.0","38.0","0.005448100626562502","4.312047844456829e-6","541724.7158910505","515551.12","515551.12","924345.8675031181","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"61.0","39.0","0.004903290563906253","3.7411465045867154e-6","541724.7158910505","515551.12","515551.12","924005.8652339025","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"62.0","40.0","0.004903290563906253","4.070647774923546e-6","541724.7158910505","515551.12","515551.12","923502.9188098641","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"63.0","40.0","0.004903290563906253","3.941923071018918e-6","541724.7158910505","515551.12","515551.12","923199.5591172148","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"64.0","41.0","0.004903290563906253","3.827223684343124e-6","541724.7158910505","515551.12","515551.12","922775.9173343593","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"65.0","42.0","0.004903290563906253","3.77877294817498e-6","541724.7158910505","515551.12","515551.12","922478.2073099244","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"66.0","42.0","0.004412961507515628","3.4006835359203754e-6","541724.7158910505","515551.12","515551.12","922126.2928616981","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"67.0","43.0","0.004412961507515628","3.826996759427593e-6","541724.7158910505","515551.12","515551.12","921745.382942316","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"68.0","44.0","0.004412961507515628","3.552733548151891e-6","541724.7158910505","515551.12","515551.12","921500.1663968157","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"69.0","45.0","0.004412961507515628","3.570202261162524e-6","541724.7158910505","515551.12","515551.12","921150.8298097911","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"70.0","45.0","0.004412961507515628","3.469270485632755e-6","541724.7158910505","515551.12","515551.12","920885.6241227561","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"71.0","46.0","0.0039716653567640646","3.3552731527313955e-6","541724.7158910505","515551.12","515551.12","920586.643120649","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"72.0","47.0","0.0039716653567640646","3.523880461951156e-6","541724.7158910505","515551.12","515551.12","920231.1603417075","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"73.0","48.0","0.0039716653567640646","3.469360136324069e-6","541724.7158910505","515551.12","515551.12","920018.9279939962","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"74.0","49.0","0.0039716653567640646","3.3672863200107856e-6","541724.7158910505","515551.12","515551.12","919752.4027500087","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"75.0","49.0","0.0039716653567640646","3.4562090636226992e-6","541724.7158910505","515551.12","515551.12","919481.5954935909","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"76.0","50.0","0.003574498821087658","3.0149322347563424e-6","541724.7158910505","515551.12","515551.12","919249.4009785743","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"77.0","51.0","0.003574498821087658","3.2550311033960625e-6","541724.7158910505","515551.12","515551.12","918937.6129130357","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"78.0","52.0","0.003574498821087658","2.9819971366776198e-6","541724.7158910505","515551.12","515551.12","918775.3247184383","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"79.0","52.0","0.003574498821087658","3.054004796038095e-6","541724.7158910505","515551.12","515551.12","918521.1217149751","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"80.0","53.0","0.003574498821087658","3.1960701862136745e-6","541724.7158910505","515551.12","515551.12","918342.0531355367","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"81.0","54.0","0.003217048938978892","2.841415529377395e-6","541724.7158910505","515551.12","515551.12","918142.8936142337","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"82.0","55.0","0.003217048938978892","2.9501368749911917e-6","541724.7158910505","515551.12","515551.12","917892.408911255","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"83.0","55.0","0.003217048938978892","2.9775839833589176e-6","541724.7158910505","515551.12","515551.12","917731.4383128566","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"84.0","56.0","0.003217048938978892","2.8087718128669555e-6","541724.7158910505","515551.12","515551.12","917537.5621078764","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"85.0","57.0","0.003217048938978892","2.9913860341404192e-6","541724.7158910505","515551.12","515551.12","917344.8373992218","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"86.0","58.0","0.002895344045081003","2.5354893022037644e-6","541724.7158910505","515551.12","515551.12","917228.6045811173","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"87.0","59.0","0.002895344045081003","2.9726131574076654e-6","541724.7158910505","515551.12","515551.12","916938.4725365484","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"88.0","59.0","0.002895344045081003","2.5711476478646034e-6","541724.7158910505","515551.12","515551.12","916897.3488163758","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"89.0","60.0","0.002895344045081003","2.7953583453275205e-6","541724.7158910505","515551.12","515551.12","916638.366147602","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"90.0","61.0","0.002895344045081003","2.7071606074496623e-6","541724.7158910505","515551.12","515551.12","916559.1135416365","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"91.0","62.0","0.0026058096405729026","2.439717272485837e-6","541724.7158910505","515551.12","515551.12","916378.0071617863","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"92.0","62.0","0.0026058096405729026","2.618365888690146e-6","541724.7158910505","515551.12","515551.12","916189.4277595367","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"93.0","63.0","0.0026058096405729026","2.457086603017086e-6","541724.7158910505","515551.12","515551.12","916105.1329869247","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
