"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"82.0","47.0","0.051472783023662275","9.475112775441878e-6","541724.7158910505","515551.12","515551.12","3.3046188544373293e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"83.0","48.0","0.051472783023662275","1.9744245325979413e-5","541724.7158910505","515551.12","515551.12","3.2524812709394475e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"84.0","48.0","0.051472783023662275","8.3546444942853e-6","541724.7158910505","515551.12","515551.12","3.310589215205001e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"85.0","49.0","0.051472783023662275","1.7324660174764494e-5","541724.7158910505","515551.12","515551.12","3.2387990366523988e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"86.0","49.0","0.04632550472129605","8.348441942582612e-6","541724.7158910505","515551.12","515551.12","3.2945460782641163e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"87.0","50.0","0.04632550472129605","1.5677591306582738e-5","541724.7158910505","515551.12","515551.12","3.233431530267596e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"88.0","51.0","0.04632550472129605","9.202339666968474e-6","541724.7158910505","515551.12","515551.12","3.270265966729353e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"89.0","51.0","0.04632550472129605","1.4633552794289207e-5","541724.7158910505","515551.12","515551.12","3.226151827810928e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"90.0","52.0","0.04632550472129605","8.595172556139838e-6","541724.7158910505","515551.12","515551.12","3.2583335970583754e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"91.0","52.0","0.04169295424916644","1.5609456271536072e-5","541724.7158910505","515551.12","515551.12","3.2200499354056576e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"92.0","53.0","0.04169295424916644","7.592504209132333e-6","541724.7158910505","515551.12","515551.12","3.248142270791084e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"93.0","54.0","0.04169295424916644","1.7941384940563e-5","541724.7158910505","515551.12","515551.12","3.2104818188984552e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"94.0","54.0","0.04169295424916644","7.261952295734147e-6","541724.7158910505","515551.12","515551.12","3.254949239477307e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"95.0","55.0","0.04169295424916644","1.4122750433984208e-5","541724.7158910505","515551.12","515551.12","3.1997457080619144e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"96.0","55.0","0.0375236588242498","7.047222042517426e-6","541724.7158910505","515551.12","515551.12","3.238681338314696e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"97.0","56.0","0.0375236588242498","1.3987332078625901e-5","541724.7158910505","515551.12","515551.12","3.192689927082459e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"98.0","56.0","0.0375236588242498","6.993806015148533e-6","541724.7158910505","515551.12","515551.12","3.2263772125346083e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"99.0","57.0","0.0375236588242498","1.3396386388319081e-5","541724.7158910505","515551.12","515551.12","3.185683901959876e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"100.0","58.0","2.0","0.0003676357770890333","541724.7158910505","515551.12","515551.12","3.2196741892345855e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"101.0","58.0","0.9","0.0005500830690715948","541724.7158910505","515551.12","515551.12","9.506891703213654e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"102.0","59.0","0.45","0.0003808509809030745","541724.7158910505","515551.12","515551.12","1.2965892071340395e7","0.05076818743221919","Example4 Temporal","subgradient",0.9
"103.0","59.0","0.225","0.00014134060592709216","541724.7158910505","515551.12","515551.12","9.756639221643563e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"104.0","60.0","0.1125","3.653422621325925e-5","541724.7158910505","515551.12","515551.12","5.29289024271831e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"105.0","60.0","0.05625","1.1597463912735701e-5","541724.7158910505","515551.12","515551.12","3.5485984193304055e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"106.0","61.0","0.050625","1.0669454866484975e-5","541724.7158910505","515551.12","515551.12","3.2058712610804737e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"107.0","62.0","0.050625","1.3372267421439917e-5","541724.7158910505","515551.12","515551.12","3.1922335408549877e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"108.0","62.0","0.050625","9.535864001313571e-6","541724.7158910505","515551.12","515551.12","3.20655205733967e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"109.0","63.0","0.050625","1.3205081626135523e-5","541724.7158910505","515551.12","515551.12","3.186601210574324e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"110.0","63.0","0.050625","1.0395310651292667e-5","541724.7158910505","515551.12","515551.12","3.1956351198392645e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"111.0","64.0","0.045562500000000006","1.2098051480848715e-5","541724.7158910505","515551.12","515551.12","3.17894447640789e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"112.0","65.0","0.045562500000000006","9.555669519613396e-6","541724.7158910505","515551.12","515551.12","3.188591366538839e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"113.0","65.0","0.045562500000000006","1.1800056923637359e-5","541724.7158910505","515551.12","515551.12","3.1647917843469474e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"114.0","66.0","0.045562500000000006","8.984554182598002e-6","541724.7158910505","515551.12","515551.12","3.180582916977502e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"115.0","66.0","0.045562500000000006","1.2722448322203947e-5","541724.7158910505","515551.12","515551.12","3.160995433090113e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"116.0","67.0","0.04100625000000001","7.967166961372316e-6","541724.7158910505","515551.12","515551.12","3.1792473377676625e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"117.0","67.0","0.04100625000000001","1.4552580317906087e-5","541724.7158910505","515551.12","515551.12","3.14941503749919e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"118.0","68.0","0.04100625000000001","7.2038710901183116e-6","541724.7158910505","515551.12","515551.12","3.1769866557583343e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"119.0","69.0","0.04100625000000001","1.4460366206036365e-5","541724.7158910505","515551.12","515551.12","3.1410977525863852e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"120.0","69.0","0.04100625000000001","7.066793021949406e-6","541724.7158910505","515551.12","515551.12","3.177412673275642e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"121.0","70.0","0.03690562500000001","1.3531192162141086e-5","541724.7158910505","515551.12","515551.12","3.13318255499872e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"122.0","71.0","0.03690562500000001","6.540977889400476e-6","541724.7158910505","515551.12","515551.12","3.1620009382051732e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"123.0","71.0","0.03690562500000001","1.4148797104376888e-5","541724.7158910505","515551.12","515551.12","3.1240341681062803e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"124.0","72.0","0.03690562500000001","6.346009708591533e-6","541724.7158910505","515551.12","515551.12","3.163829419050472e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"125.0","72.0","0.03690562500000001","1.2995320804479805e-5","541724.7158910505","515551.12","515551.12","3.117741172111075e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"126.0","73.0","0.03321506250000001","5.642329086443605e-6","541724.7158910505","515551.12","515551.12","3.154144297121376e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"127.0","74.0","0.03321506250000001","1.2521062614081216e-5","541724.7158910505","515551.12","515551.12","3.108966336071704e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"128.0","74.0","0.03321506250000001","6.197473679091447e-6","541724.7158910505","515551.12","515551.12","3.145682450241693e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"129.0","75.0","0.03321506250000001","1.1151423859107269e-5","541724.7158910505","515551.12","515551.12","3.1036661547102844e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"130.0","75.0","0.03321506250000001","5.7207616592687986e-6","541724.7158910505","515551.12","515551.12","3.1360111934089037e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"131.0","76.0","0.02989355625000001","1.0344360144767972e-5","541724.7158910505","515551.12","515551.12","3.0965043109123227e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"132.0","77.0","0.02989355625000001","5.667083730123668e-6","541724.7158910505","515551.12","515551.12","3.1243149195589363e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"133.0","77.0","0.02989355625000001","1.0784235086542447e-5","541724.7158910505","515551.12","515551.12","3.091875484976731e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"134.0","78.0","0.02989355625000001","5.182244915999812e-6","541724.7158910505","515551.12","515551.12","3.118816946097495e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"135.0","78.0","0.02989355625000001","1.0283692826547599e-5","541724.7158910505","515551.12","515551.12","3.086740481449713e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"136.0","79.0","0.02690420062500001","4.779344898356466e-6","541724.7158910505","515551.12","515551.12","3.114290448247662e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"137.0","80.0","0.02690420062500001","1.1020546499966733e-5","541724.7158910505","515551.12","515551.12","3.0811268920352166e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"138.0","80.0","0.02690420062500001","4.682380986855915e-6","541724.7158910505","515551.12","515551.12","3.111633949085895e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"139.0","81.0","0.02690420062500001","9.359608812644083e-6","541724.7158910505","515551.12","515551.12","3.0737625841027913e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"140.0","81.0","0.02690420062500001","4.8434185169539996e-6","541724.7158910505","515551.12","515551.12","3.101183322001902e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"141.0","82.0","0.02421378056250001","8.664489925994022e-6","541724.7158910505","515551.12","515551.12","3.0713596022462365e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"142.0","83.0","0.02421378056250001","4.212488630976747e-6","541724.7158910505","515551.12","515551.12","3.0918860834825453e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"143.0","83.0","0.02421378056250001","9.411783268319865e-6","541724.7158910505","515551.12","515551.12","3.0657479452370643e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"144.0","84.0","0.02421378056250001","4.220131728477341e-6","541724.7158910505","515551.12","515551.12","3.090218234086462e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"145.0","84.0","0.02421378056250001","9.673875144805587e-6","541724.7158910505","515551.12","515551.12","3.060914447687876e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"146.0","85.0","0.02179240250625001","3.7678559116391217e-6","541724.7158910505","515551.12","515551.12","3.088259781699866e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"147.0","86.0","0.02179240250625001","8.762202566628925e-6","541724.7158910505","515551.12","515551.12","3.0551037970691407e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"148.0","86.0","0.02179240250625001","4.058792220046607e-6","541724.7158910505","515551.12","515551.12","3.0798707787088784e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"149.0","87.0","0.02179240250625001","6.897963898757092e-6","541724.7158910505","515551.12","515551.12","3.050941264077322e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"150.0","88.0","0.02179240250625001","4.268634515718407e-6","541724.7158910505","515551.12","515551.12","3.071669776936681e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"151.0","88.0","0.01961316225562501","7.2540564133415846e-6","541724.7158910505","515551.12","515551.12","3.0494564691122957e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"152.0","89.0","0.01961316225562501","3.391612617763482e-6","541724.7158910505","515551.12","515551.12","3.064311143165285e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"153.0","89.0","0.01961316225562501","9.11281675099508e-6","541724.7158910505","515551.12","515551.12","3.0443107926332736e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"154.0","90.0","0.01961316225562501","3.160125373919462e-6","541724.7158910505","515551.12","515551.12","3.0708737576734503e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"155.0","91.0","0.01961316225562501","6.7003270748511756e-6","541724.7158910505","515551.12","515551.12","3.038696730868046e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"156.0","91.0","0.01765184603006251","4.091789897934397e-6","541724.7158910505","515551.12","515551.12","3.056381778834382e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"157.0","92.0","0.01765184603006251","5.390995403803274e-6","541724.7158910505","515551.12","515551.12","3.0375247965376074e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"158.0","92.0","0.01765184603006251","3.3929022920448885e-6","541724.7158910505","515551.12","515551.12","3.0470417726421175e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"159.0","93.0","0.01765184603006251","5.798745981678746e-6","541724.7158910505","515551.12","515551.12","3.0325123046117555e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"160.0","94.0","0.01765184603006251","3.5417386477081988e-6","541724.7158910505","515551.12","515551.12","3.0453467405872187e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"161.0","94.0","0.015886661427056258","5.378543060723978e-6","541724.7158910505","515551.12","515551.12","3.034581171982012e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"162.0","95.0","0.015886661427056258","3.5744959249878876e-6","541724.7158910505","515551.12","515551.12","3.034986873132697e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"163.0","96.0","0.015886661427056258","4.598835868916526e-6","541724.7158910505","515551.12","515551.12","3.0310279000114175e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"164.0","96.0","0.015886661427056258","4.446037228660256e-6","541724.7158910505","515551.12","515551.12","3.031383603933471e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"165.0","97.0","0.015886661427056258","4.0359204401486e-6","541724.7158910505","515551.12","515551.12","3.029280655661892e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
