"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"78.0","8.0","0.4117822641892982","2.7039133037153633e-5","122899.5462963938","68210.7401890342","61059.382730861245","217844.75844786476","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"79.0","8.0","0.4117822641892982","2.6287568747286782e-5","122899.5462963938","68210.7401890342","60901.59076072206","217736.0617178686","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"80.0","8.0","0.4117822641892982","2.7088774644909557e-5","122899.5462963938","68210.7401890342","61059.382730861245","217829.1929083462","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"81.0","8.0","0.3706040377703684","2.3642251778894932e-5","122899.5462963938","68210.7401890342","60901.59076072206","217631.40078464543","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"82.0","8.0","0.3706040377703684","2.4218386081127945e-5","122899.5462963938","68210.7401890342","61059.382730861245","216838.00575960497","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"83.0","8.0","0.3706040377703684","2.36570568129443e-5","122899.5462963938","68210.7401890342","60901.59076072206","216574.57202761987","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"84.0","8.0","0.3706040377703684","2.4188361870092264e-5","122899.5462963938","68210.7401890342","61059.382730861245","216653.74837877875","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"85.0","8.0","0.3706040377703684","2.365530138963344e-5","122899.5462963938","68210.7401890342","60901.59076072206","216563.56299420726","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"86.0","8.0","0.33354363399333153","2.176943128815343e-5","122899.5462963938","68210.7401890342","61059.382730861245","216653.10471444204","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"87.0","8.0","0.33354363399333153","2.237102516845942e-5","122899.5462963938","68210.7401890342","60901.59076072206","215752.94383189123","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"88.0","9.0","0.33354363399333153","2.4184320143524596e-5","122899.5462963938","68210.7401890342","61059.382730861245","214920.5798501356","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"89.0","9.0","0.33354363399333153","2.3544234490561622e-5","122899.5462963938","68210.7401890342","60901.59076072206","214627.35828884685","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"90.0","9.0","0.33354363399333153","2.418064105711978e-5","122899.5462963938","68210.7401890342","61059.382730861245","214827.79084331493","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"91.0","9.0","0.3001892705939984","2.118846473926505e-5","122899.5462963938","68210.7401890342","60901.59076072206","214618.05565653008","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"92.0","9.0","0.3001892705939984","2.1863419790462832e-5","122899.5462963938","68210.7401890342","61059.382730861245","214450.4744109199","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"93.0","9.0","0.3001892705939984","2.1118138487319956e-5","122899.5462963938","68210.7401890342","60901.59076072206","214045.9397420118","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"94.0","9.0","0.3001892705939984","2.186180806830474e-5","122899.5462963938","68210.7401890342","61059.382730861245","214439.69394645927","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
